seq_num, beacon_timestamp, beacon_interval (us), timestamp_deviation (us)
1984,61196390794,102384,16
1985,61196507088,116294,-13894
1986,61196595591,88503,13897
1987,61196698004,102413,-13
1988,61196803890,105886,-3486
1989,61196902813,98923,3477
1990,61197005210,102397,3
1993,61197312418,98419,3981
1994,61197414798,102380,20
1995,61197517205,102407,-7
1996,61197619616,102411,-11
1997,61197748158,128542,-26142
2000,61198029191,102391,9
2004,61198240636,108020,-5620
2005,61198336416,95780,6620
2019,61198848400,96271,6129
2020,61198966976,118576,-16176
2021,61199054305,87329,15071
2024,61199258004,77280,25120
2025,61199361079,103075,-675
2029,61199565207,102394,6
2030,61199667591,102384,16
2031,61199769991,102400,0
2032,61199872391,102400,0
2033,61199974816,102425,-25
2038,61200282004,102413,-13
2039,61200384404,102400,0
2045,61200897154,101053,1347
2046,61200998791,101637,763
2047,61201101200,102409,-9
2048,61201203610,102410,-10
2049,61201306193,102583,-183
2050,61201409657,103464,-1064
2053,61201613209,98785,3615
2054,61201717371,104162,-1762
2055,61201817994,100623,1777
2056,61201920399,102405,-5
2057,61202022791,102392,8
2058,61202125194,102403,-3
2059,61202231434,106240,-3840
2060,61202330483,99049,3351
2061,61202433233,102750,-350
2062,61202540495,107262,-4862
2063,61202637202,96707,5693
2064,61202739599,102397,3
2065,61202843405,103806,-1406
2069,61203056714,112316,-9916
2070,61203149202,92488,9912
2071,61203251613,102411,-11
2072,61203354012,102399,1
2085,61203661195,102393,7
2086,61203763598,102403,-3
2087,61203865996,102398,2
2088,61203969467,103471,-1071
2103,61204582818,102330,70
2104,61204685211,102393,7
2105,61204787591,102380,20
2115,61205197191,102376,24
2116,61205299592,102401,-1
2117,61205402014,102422,-22
2118,61205517830,115816,-13416
2119,61205606791,88961,13439
2120,61205709216,102425,-25
2126,61206016412,102417,-17
2127,61206128389,111977,-9577
2128,61206221191,92802,9598
2129,61206323591,102400,0
2130,61206428642,105051,-2651
2131,61206528391,99749,2651
2136,61206835610,71867,30533
2139,61207142791,102390,10
2152,61207654804,102403,-3
2153,61207757207,102403,-3
2154,61207859593,102386,14
2155,61207963091,103498,-1098
2156,61208065382,102291,109
2157,61208166791,101409,991
2158,61208269197,102406,-6
2159,61208374272,105075,-2675
2160,61208477805,103533,-1133
2161,61208576406,98601,3799
2162,61208678812,102406,-6
2163,61208781205,102393,7
2166,61209089461,103452,-1052
2167,61209190803,101342,1058
2168,61209306515,115712,-13312
2169,61209395598,89083,13317
2170,61209498009,102411,-11
2171,61209600410,102401,-1
2172,61209702791,102381,19
2179,61210011581,103990,-1590
2186,61210323928,109048,-6648
2187,61210419613,95685,6715
2190,61210624407,102393,7
2196,61210931591,102380,20
2197,61211034789,103198,-798
2198,61211136403,101614,786
2199,61211268473,132070,-29670
2200,61211341194,72721,29679
2201,61211443591,102397,3
2202,61211546014,102423,-23
2203,61211656819,110805,-8405
2204,61211757757,100938,1462
2205,61211854442,96685,5715
2206,61211955612,101170,1230
2209,61212160398,102407,-7
2210,61212263293,102895,-495
2211,61212365190,101897,503
2212,61212467607,102417,-17
2213,61212572785,105178,-2778
2216,61212775190,102798,-398
2217,61212877200,102010,390
2218,61213004592,127392,-24992
2221,61213184391,102382,18
2222,61213286803,102412,-12
2223,61213389499,102696,-296
2226,61213594011,77544,24856
2227,61213705209,111198,-8798
2228,61213798796,93587,8813
2229,61213901205,102409,-9
2232,61214106008,102403,-3
2233,61214208398,102390,10
2234,61214310809,102411,-11
2235,61214516783,205974,-103574
2236,61214617991,101208,1192
2237,61214720506,102515,-115
2238,61214822800,102294,106
2239,61214925202,102402,-2
2252,61215334795,92139,10261
2253,61215437217,102422,-22
2257,61215645214,105605,-3205
2258,61215744401,99187,3213
2259,61215846898,102497,-97
2262,61216153991,102382,18
2268,61216358796,102403,-3
2269,61216461191,102395,5
2272,61216666008,102409,-9
2273,61216768410,102402,-2
2274,61216870809,102399,1
2275,61216981689,110880,-8480
2276,61217075615,93926,8474
2279,61217280458,102467,-67
2280,61217395801,115343,-12943
2281,61217519186,123385,-20985
2282,61217587604,68418,33982
2285,61217901850,109436,-7036
2286,61217997191,95341,7059
2287,61218099592,102401,-1
2288,61218201991,102399,1
2291,61218515997,109206,-6806
2292,61218611611,95614,6786
2300,61219028490,109684,-7284
2301,61219123608,95118,7282
2302,61219225999,102391,9
2303,61219388649,162650,-60250
2304,61219430801,42152,60248
2307,61219635600,101145,1255
2308,61219737990,102390,10
2309,61219858922,120932,-18532
2310,61219942795,83873,18527
2311,61220045211,102416,-16
2312,61220147599,102388,12
2313,61220250001,102402,-2
2314,61220352403,102402,-2
2315,61220455709,103306,-906
2316,61220557555,101846,554
2324,61220866315,94684,7716
2325,61220967064,100749,1651
2326,61221069193,102129,271
2327,61221171760,102567,-167
2328,61221273991,102231,169
2329,61221378542,104551,-2151
2330,61221478794,100252,2148
2331,61221581191,102397,3
2332,61221683610,102419,-19
2333,61221786015,102405,-5
2344,61222195591,99857,2543
2350,61222400697,102705,-305
2356,61222710158,104958,-2558
2357,61222810974,100816,1584
2358,61222916719,105745,-3345
2359,61223014798,98079,4321
2362,61223219678,102479,-79
2363,61223321992,102314,86
2364,61223424690,102698,-298
2377,61223834010,102406,-6
2380,61224038791,98800,3600
2381,61224141207,102416,-16
2382,61224243607,102400,0
2387,61224550791,93526,8874
2388,61224653215,102424,-24
2389,61224755613,102398,2
2390,61224857994,102381,19
2393,61225167468,104677,-2277
2394,61225267610,100142,2258
2395,61225369991,102381,19
2396,61225574791,204800,-102400
2397,61225677196,102405,-5
2398,61225779591,102395,5
2399,61225882345,102754,-354
2400,61225984405,102060,340
2401,61226086797,102392,8
2402,61226207421,120624,-18224
2403,61226291605,84184,18216
2404,61226394005,102400,0
2405,61226496451,102446,-46
2406,61226598791,102340,60
2407,61226702412,103621,-1221
2412,61226910181,76731,25669
2413,61227008788,98607,3793
2414,61227110795,102007,393
2415,61227213205,102410,-10
2416,61227315591,102386,14
2417,61227418739,103148,-748
2418,61227520391,101652,748
2419,61227639226,118835,-16435
2420,61227733264,94038,8362
2421,61227827603,94339,8061
2422,61227932042,104439,-2039
2423,61228035372,103330,-930
2424,61228134791,99419,2981
2425,61228237191,102400,0
2426,61228339612,102421,-21
2427,61228441991,102379,21
2428,61228544392,102401,-1
2429,61228656213,111821,-9421
2430,61228749200,92987,9413
2431,61228861625,112425,-10025
2432,61228954121,92496,9904
2433,61229056391,102270,130
2449,61229773191,102395,5
2450,61229876288,103097,-697
2451,61229978016,101728,672
2452,61230080391,102375,25
2453,61230182791,102400,0
2454,61230285364,102573,-173
2457,61230489997,102388,12
2458,61230592545,102548,-148
2461,61230797616,102759,-359
2462,61230899595,101979,421
2463,61231029559,129964,-27564
2469,61231334333,127526,-25126
2470,61231411940,77607,24793
2471,61231513990,102050,350
2474,61231718791,100346,2054
2475,61231821215,102424,-24
2476,61231924868,103653,-1253
2477,61232026410,101542,858
2478,61232128397,101987,413
2479,61232230791,102394,6
2480,61232333466,102675,-275
2483,61232537993,98469,3931
2484,61232640409,102416,-16
2485,61232749815,109406,-7006
2486,61232845206,95391,7009
2487,61232947590,102384,16
2488,61233049994,102404,-4
2489,61233152410,102416,-16
2492,61233463227,106036,-3636
2504,61233664413,102412,-12
2505,61233766798,102385,15
2506,61233869206,102408,-8
2507,61233971613,102407,-7
2508,61234073996,102383,17
2509,61234176403,102407,-7
2510,61234278791,102388,12
2511,61234381207,102416,-16
2512,61234483602,102395,5
2513,61234585999,102397,3
2522,61234893197,102401,-1
2532,61235302804,102413,-13
2533,61235413465,110661,-8261
2536,61235609991,102400,0
2537,61235712400,102409,-9
2540,61235927047,112256,-9856
2546,61236224396,102405,-5
2547,61236326808,102412,-12
2554,61236736408,102254,146
2555,61236838791,102383,17
2558,61237044911,101974,426
2559,61237148099,103188,-788
2560,61237248399,100300,2100
2561,61237350791,102392,8
2567,61237657995,102387,13
2568,61237760391,102396,4
2569,61237862805,102414,-14
2570,61237965211,102406,-6
2571,61238068282,103071,-671
2575,61238272413,98888,3512
2576,61238374789,102376,24
2577,61238477206,102417,-17
2578,61238596691,119485,-17085
2579,61238682009,85318,17082
2580,61238787792,105783,-3383
2583,61239091613,102422,-22
2584,61239196221,104608,-2208
2585,61239297604,101383,1017
2588,61239603615,86421,15979
2589,61239706001,102386,14
2590,61239808393,102392,8
2591,61239910811,102418,-18
2592,61240015118,104307,-1907
2593,61240117293,102175,225
2594,61240217997,100704,1696
2595,61240320412,102415,-15
2596,61240422802,102390,10
2614,61241139601,102407,-7
2615,61241259265,119664,-17264
2616,61241344410,85145,17255
2617,61241446814,102404,-4
2623,61241753998,99767,2633
2624,61241856391,102393,7
2625,61241958815,102424,-24
2630,61242171803,110608,-8208
2636,61242470817,99845,2555
2637,61242573191,102374,26
2638,61242675591,102400,0
2639,61242777996,102405,-5
2640,61242880416,102420,-20
2641,61242982812,102396,4
2646,61243190536,94247,8153
2647,61243292259,101723,677
2648,61243392391,100132,2268
2649,61243494811,102420,-20
2650,61243597203,102392,8
2651,61243703987,106784,-4384
2657,61244008280,103565,-1165
2658,61244109196,100916,1484
2659,61244236631,127435,-25035
2660,61244314013,77382,25018
2661,61244416391,102378,22
2662,61244518802,102411,-11
2663,61244621196,102394,6
2664,61244723591,102395,5
2665,61244836388,112797,-10397
2666,61244928406,92018,10382
2667,61245030791,102385,15
2668,61245133204,102413,-13
2669,61245235601,102397,3
2670,61245337991,102390,10
2671,61245444822,106831,-4431
2674,61245685579,139210,-36810
2675,61245747591,62012,40388
2676,61245850001,102410,-10
2677,61245952417,102416,-16
2678,61246054791,102374,26
2679,61246157207,102416,-16
2700,61246874005,102397,3
2701,61246976392,102387,13
2702,61247078802,102410,-10
2703,61247181212,102410,-10
2706,61247386285,102695,-295
2710,61247693210,102329,71
2711,61247796378,103168,-768
2712,61247897991,101613,787
2713,61248000391,102400,0
2724,61248410017,101553,847
2725,61248512396,102379,21
2726,61248616068,103672,-1272
2730,61248819591,102386,14
2731,61248921991,102400,0
2732,61249024398,102407,-7
2733,61249127112,102714,-314
2734,61249229216,102104,296
2735,61249331647,102431,-31
2736,61249434015,102368,32
2737,61249536738,102723,-323
2738,61249641131,104393,-1993
2742,61249843594,101158,1242
2743,61249946065,102471,-71
2744,61250048848,102783,-383
2745,61250150804,101956,444
2746,61250253191,102387,13
2747,61250355593,102402,-2
2748,61250457995,102402,-2
2749,61250560393,102398,2
2750,61250662795,102402,-2
2751,61250765191,102396,4
2756,61251072599,100534,1866
2757,61251174796,102197,203
2758,61251277191,102395,5
2759,61251392039,114848,-12448
2760,61251516264,124225,-21825
2761,61251584413,68149,34251
2762,61251687056,102643,-243
2763,61251789748,102692,-292
2764,61251891597,101849,551
2765,61251995769,104172,-1772
2766,61252096455,100686,1714
2767,61252198791,102336,64
2768,61252302676,103885,-1485
2769,61252405510,102834,-434
2770,61252506003,100493,1907
2771,61252608391,102388,12
2774,61252813201,100777,1623
2775,61252915607,102406,-6
2776,61253017991,102384,16
2777,61253120395,102404,-4
2778,61253227157,106762,-4362
2779,61253327315,100158,2242
2793,61253734803,102412,-12
2796,61253983455,142877,-40477
2797,61254042002,58547,43853
2798,61254144397,102395,5
2806,61254675926,117421,-15021
2807,61254758791,82865,19535
2808,61254861213,102422,-22
2809,61254963654,102441,-41
2813,61255168391,102391,9
2814,61255270814,102423,-23
2815,61255373202,102388,12
2816,61255475591,102389,11
2817,61255577991,102400,0
2818,61255680391,102400,0
2819,61255782791,102400,0
2820,61255885201,102410,-10
2825,61256294795,102391,9
2826,61256407224,112429,-10029
2827,61256515321,108097,-5697
2828,61256601991,86670,15730
2831,61256808509,47673,54727
2832,61256910154,101645,755
2833,61257011615,101461,939
2834,61257113991,102376,24
2835,61257216669,102678,-278
2836,61257318791,102122,278
2837,61257443426,124635,-22235
2838,61257523609,80183,22217
2839,61257625991,102382,18
2840,61257728395,102404,-4
2841,61257830799,102404,-4
2842,61257933201,102402,-2
2843,61258035599,102398,2
2844,61258137996,102397,3
2845,61258240391,102395,5
2846,61258342804,102413,-13
2847,61258445191,102387,13
2850,61258752400,102409,-9
2851,61258854795,102395,5
2872,61259674444,102853,-453
2878,61260086913,104982,-2582
2883,61260390811,102404,-4
2884,61260493198,102387,13
2885,61260595592,102394,6
2886,61260698015,102423,-23
2887,61260811335,113320,-10920
2895,61261107657,102311,89
2896,61261209991,102334,66
2905,61261824391,102384,16
2906,61261930688,106297,-3897
2907,61262029370,98682,3718
2908,61262131609,102239,161
2911,61262336403,102404,-4
2912,61262438808,102405,-5
2920,61262848414,102405,-5
2925,61263155603,102387,13
2928,61263565215,204803,-102403
2946,61263974793,102281,119
2947,61264077210,102417,-17
2950,61264384406,102390,10
2951,61264518151,133745,-31345
2952,61264589208,71057,31343
2953,61264691591,102383,17
2954,61264794018,102427,-27
2955,61264896562,102544,-144
2956,61264999428,102866,-466
2957,61265101208,101780,620
2958,61265208171,106963,-4563
2959,61265306006,97835,4565
2960,61265411123,105117,-2717
2961,61265515291,104168,-1768
2962,61265614084,98793,3607
2963,61265715607,101523,877
2964,61265820655,105048,-2648
2965,61265920407,99752,2648
2976,61266330800,103194,-794
2980,61266648224,112844,-10444
2981,61266739603,91379,11021
2982,61266849886,110283,-7883
2983,61266944406,94520,7880
2990,61267251608,100334,2066
2991,61267365966,114358,-11958
2992,61267456405,90439,11961
3002,61268177655,105164,-2764
3003,61268278456,100801,1599
3004,61268377991,99535,2865
3005,61268481195,103204,-804
3017,61268890584,100344,2056
3018,61268994025,103441,-1041
3024,61269197211,99042,3358
3025,61269299592,102381,19
3026,61269402003,102411,-11
3027,61269504391,102388,12
3028,61269606793,102402,-2
3029,61269709201,102408,-8
3035,61270118797,71966,30434
3036,61270221191,102394,6
3037,61270323995,102804,-404
3043,61270630810,97840,4560
3044,61270733191,102381,19
3045,61270835604,102413,-13
3046,61270938008,102404,-4
3047,61271040391,102383,17
3048,61271145250,104859,-2459
3049,61271275076,129826,-27426
3050,61271348000,72924,29476
3051,61271449992,101992,408
3054,61271757203,102395,5
3055,61271859590,102387,13
3056,61271961999,102409,-9
3059,61272297230,130419,-28019
3060,61272371591,74361,28039
3061,61272518014,146423,-44023
3062,61272576782,58768,43632
3065,61272781197,99928,2472
3072,61273088756,102186,214
3078,61273327502,136701,-34301
3079,61273395591,68089,34311
3080,61273497991,102400,0
3081,61273639113,141122,-38722
3082,61273702791,63678,38722
3083,61273805197,102406,-6
3084,61273907591,102394,6
3085,61274009992,102401,-1
3086,61274126863,116871,-14471
3087,61274214791,87928,14472
3088,61274318806,104015,-1615
3089,61274419603,100797,1603
3090,61274521998,102395,5
3091,61274624391,102393,7
3092,61274726791,102400,0
3095,61274931591,102389,11
3096,61275034009,102418,-18
3097,61275139392,105383,-2983
3100,61275341207,102416,-16
3101,61275447906,106699,-4299
3102,61275550375,102469,-69
3103,61275648392,98017,4383
3104,61275750835,102443,-43
3105,61275853198,102363,37
3106,61275955592,102394,6
3107,61276057995,102403,-3
3110,61276274515,114124,-11724
3111,61276365202,90687,11713
3112,61276570740,205538,-103138
3113,61276672403,101663,737
3114,61276778572,106169,-3769
3115,61276888725,110153,-7753
3116,61277020683,131958,-29558
3117,61277082143,61460,40940
3118,61277184408,102265,135
3119,61277288487,104079,-1679
3120,61277389209,100722,1678
3121,61277491616,102407,-7
3122,61277594009,102393,7
3123,61277696391,102382,18
3124,61277798881,102490,-90
3125,61277901607,102726,-326
3126,61278015233,113626,-11226
3132,61278208402,102278,122
3141,61278617999,77151,25249
3144,61278822816,102366,34
3145,61278925199,102383,17
3148,61279129992,102401,-1
3151,61279334797,102384,16
3152,61279437357,102560,-160
3153,61279539606,102249,151
3154,61279642001,102395,5
3167,61280256407,102409,-9
3168,61280358833,102426,-26
3169,61280461390,102557,-157
3170,61280564596,103206,-806
3173,61280768391,102140,260
3179,61281075613,100842,1558
3180,61281178007,102394,6
3181,61281281112,103105,-705
3182,61281382879,101767,633
3183,61281516535,133656,-31256
3184,61281589986,73451,28949
3187,61281792468,99175,3225
3188,61281894791,102323,77
3189,61282000114,105323,-2923
3190,61282101551,101437,963
3191,61282202718,101167,1233
3192,61282305822,103104,-704
3195,61282611612,95062,7338
